transaction_id,date,raw_text,clean_keyword,category,subcategory,label,amount,type,noise_type
TXN7217468604,2025-07-04,AUTH CHECKCARD 2025-03-28 XFINITY REF:oS15,xfinity,Bills & Utilities,Internet,Bills & Utilities > Internet,108.5,debit,heavy_template
TXN4176362672,2025-06-10,CONTACTLESS SAFEWAY CHIP054,safeway,Food & Dining,Groceries,Food & Dining > Groceries,98.69,debit,clean_template
TXN2984437889,2025-02-14,Rv2 DEPOSIT STORE 124,deposit,Income,Transfers,Income > Transfers,892.6,credit,clean_template
TXN9464017013,2024-12-14,5002 INTL WEBSTORE MG FEE60 REF:nK15,webstore,Shopping,E-Commerce,Shopping > E-Commerce,299.72,debit,heavy_template
TXN2618732320,2025-02-08,POS PURCHASE EMPLOYER NEW JONATHANBURY,employer,Income,Salary,Income > Salary,5176.65,credit,clean_template
TXN9959522378,2025-07-01,Grill 2025-60-29,grill,Food & Dining,Restaurants,Food & Dining > Restaurants,31.04,debit,typo_light
TXN7257831660,2025-02-13,KOHLS 11/12 AUTH415,kohls,Shopping,Department Stores,Shopping > Department Stores,150.17,debit,clean_template
TXN0060110334,2025-08-10,INTL CONEDISON LB FEE72,conedison,Bills & Utilities,Electricity,Bills & Utilities > Electricity,257.32,debit,clean_template
TXN1879862213,2025-03-28,RECURRING TECH JANUARY,tech,Shopping,Electronics,Shopping > Electronics,1377.54,debit,clean_template
TXN0475942525,2025-03-29,PENDING ZARA * 41la18 PENDING,zara,Shopping,Clothing,Shopping > Clothing,143.36,debit,heavy_template
TXN4782173412,2025-09-29,im9 PARKING STORE 477,parking,Transportation,Parking,Transportation > Parking,8.84,debit,clean_template
TXN6492052468,2025-10-16,Xfer RECURRING TRANSFER FRO MSEPTEMER,transfer from,Income,Transfers,Income > Transfers,887.84,credit,heavy_noise
TXN2856740713,2025-03-06,CHECKCARD 2025-10-07 GARAGE,garage,Transportation,Parking,Transportation > Parking,41.96,debit,clean_template
TXN9332955169,2025-07-23,6075 INTL SPRINT KP FEE40 REF:xb37,sprint,Bills & Utilities,Phone,Bills & Utilities > Phone,43.17,debit,heavy_template
TXN4964374919,2025-05-13,AUTH INTL VENMO TT FEE73 PENDING,venmo,Income,Transfers,Income > Transfers,1304.28,credit,heavy_template
TXN4351259337,2025-01-09,CHK GIG VA 64443 PENDING,gig,Income,Freelance,Income > Freelance,416.19,credit,heavy_template
TXN2868971051,2024-12-11,AUTH CONTACTLESS KFC CHIP584,kfc,Food & Dining,Fast Food,Food & Dining > Fast Food,16.21,debit,heavy_template
TXN5904247832,2025-03-04,407 WALMART INV0627,walmart,Food & Dining,Groceries,Food & Dining > Groceries,134.7,debit,clean_template
TXN5199873436,2025-02-09,GRILL * 71iX18,grill,Food & Dining,Restaurants,Food & Dining > Restaurants,142.44,debit,clean_template
TXN1405114124,2025-09-12,INTL T-MOBILE AR FEE49,t-mobile,Bills & Utilities,Phone,Bills & Utilities > Phone,67.23,debit,clean_template
TXN5607553883,2025-08-13,TFR MOBILE TIM OHRTOlNS APP 510,tim hortons,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,6.24,debit,heavy_noise
TXN8344265780,2024-12-09,128 RIDE INV5201,ride,Transportation,Rideshare,Transportation > Rideshare,54.54,debit,clean_template
TXN5493583903,2025-09-12,533 CONEDIkSON INV2955,conedison,Bills & Utilities,Electricity,Bills & Utilities > Electricity,299.81,debit,typo_light
TXN1633649570,2025-09-01,UTILITY WI 31409,utility,Bills & Utilities,Water,Bills & Utilities > Water,71.93,debit,clean_template
TXN2855970843,2025-06-10,PAYPAL *ELECRTONICS 296,electronics,Shopping,Electronics,Shopping > Electronics,1150.99,debit,typo_light
TXN6156402828,2025-08-15,09 TRANSFER FROM INV7859,transfer from,Income,Transfers,Income > Transfers,1912.13,credit,typo_light
TXN6562091350,2024-11-22,UNIQLO 11/13 AUTH164,uniqlo,Shopping,Clothing,Shopping > Clothing,136.43,debit,clean_template
TXN1924378731,2025-11-07,TF RCHECKCARD 2025-08-30 WENDYjS SECURE,wendys,Food & Dining,Fast Food,Food & Dining > Fast Food,21.91,debit,heavy_noise
TXN9303723299,2025-01-10,5434 POS PURCHASE PAYCHECK EAST SHERRYBURY,paycheck,Income,Salary,Income > Salary,2069.99,credit,heavy_template
TXN8177327199,2025-11-22,CHECKCARD 2025-02-05 LEECTRONICS,electronics,Shopping,Electronics,Shopping > Electronics,524.13,debit,typo_light
TXN0134463694,2025-11-02,AUTH KFC 11/02 AUTH436 PENDING,kfc,Food & Dining,Fast Food,Food & Dining > Fast Food,16.97,debit,heavy_template
TXN6801703159,2025-05-06,Etsy 2025-01-18,etsy,Shopping,E-Commerce,Shopping > E-Commerce,110.63,debit,clean_template
TXN8690248480,2025-05-19,INTL KFC KH FEE8,kfc,Food & Dining,Fast Food,Food & Dining > Fast Food,21.23,debit,typo_light
TXN5940142722,2025-02-08,PAYPAL *TRANSIT 581,transit,Transportation,Public Transit,Transportation > Public Transit,24.45,debit,clean_template
TXN4882748051,2025-02-23,PAYPAL * 38yk93,paypal,Income,Transfers,Income > Transfers,368.42,credit,clean_template
TXN3548026271,2025-02-09,056 TARGET INV4190,target,Shopping,Department Stores,Shopping > Department Stores,150.24,debit,clean_template
TXN6217084578,2025-01-14,COSTCO CT 38018,costco,Food & Dining,Groceries,Food & Dining > Groceries,131.48,debit,clean_template
TXN7158644305,2025-04-07,POS HM SEChURE,h&m,Shopping,Clothing,Shopping > Clothing,129.28,debit,heavy_noise
TXN7041590059,2025-04-17,CHK qL2 INVESTMENT STORE 872 PENDING,investment,Income,Investments,Income > Investments,51.97,credit,heavy_template
TXN4427687204,2025-05-14,INTL H&M KE FEE21,h&m,Shopping,Clothing,Shopping > Clothing,46.6,debit,clean_template
TXN1702687843,2025-05-05,ONLINE PAYMENT CASH APP 0001872,cash app,Income,Transfers,Income > Transfers,1905.41,credit,clean_template
TXN4374131320,2025-07-31,EP0 CLL STORE 466,cell,Bills & Utilities,Phone,Bills & Utilities > Phone,40.18,debit,typo_light
TXN1569169238,2025-08-12,PAYPAL *DIVIDEND 074,dividend,Income,Investments,Income > Investments,273.32,credit,clean_template
TXN1513719031,2025-04-30,CASH APP * 20Fr96,cash app,Income,Transfers,Income > Transfers,163.67,credit,clean_template
TXN5422951942,2024-12-17,PAYPAL *FIDELITY 975,fidelity,Income,Investments,Income > Investments,136.57,credit,clean_template
TXN0914311599,2025-10-29,UNIQLO,uniqlo,Shopping,Clothing,Shopping > Clothing,160.75,debit,clean_template
TXN2286398425,2025-08-02,120 EXXON NIV2198,exxon,Transportation,Fuel,Transportation > Fuel,72.15,debit,typo_light
TXN1332428177,2025-09-20,POS PUCRHASE BILL RAMIREZHAVEN CONIFRMED,bill,Bills & Utilities,Water,Bills & Utilities > Water,34.94,debit,heavy_noise
TXN5769161793,2025-05-28,CAH RECURRING INTEREST JANUARY CONFIRMDE,interest,Income,Investments,Income > Investments,67.81,credit,heavy_noise
TXN8300820422,2025-01-06,ELECTRONICS 8RI 13586,electronics,Shopping,Electronics,Shopping > Electronics,580.6,debit,typo_light
TXN3491939561,2024-12-13,POS APYPAL *FIVERR 715C ONFIRMED,fiverr,Income,Freelance,Income > Freelance,2206.82,credit,heavy_noise
TXN6148208591,2025-08-10,INTL PAYROLL BB FEE85,payroll,Income,Salary,Income > Salary,6797.94,credit,clean_template
TXN8538344025,2025-01-17,RECURRING ADIDAS OCTOBER,adidas,Shopping,Clothing,Shopping > Clothing,78.89,debit,clean_template
TXN1315682560,2024-12-25,RECURRING DINER OCTBOER,diner,Food & Dining,Restaurants,Food & Dining > Restaurants,147.41,debit,typo_light
TXN1570190644,2024-11-27,SUBWAY * 44Iw93,subway,Food & Dining,Fast Food,Food & Dining > Fast Food,20.63,debit,clean_template
TXN1130093079,2025-05-01,617 CASH APP INV2266,cash app,Income,Transfers,Income > Transfers,484.46,credit,clean_template
TXN8369822326,2025-09-28,SPRINT,sprint,Bills & Utilities,Phone,Bills & Utilities > Phone,134.93,debit,clean_template
TXN3704450127,2025-04-15,ACH oINTL LOT CI FEE43 553MO,lot,Transportation,Parking,Transportation > Parking,23.39,debit,heavy_noise
TXN3976068620,2025-04-13,COMCAST 11/12 AUTH795,comcast,Bills & Utilities,Internet,Bills & Utilities > Internet,63.19,debit,clean_template
TXN2285880539,2025-04-16,PENDING ONLINE PAYMENT STARBUCKS 4833190,starbucks,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,11.93,debit,heavy_template
TXN7474820821,2025-08-25,CONTACTESS APPAREL CHIP925,apparel,Shopping,Clothing,Shopping > Clothing,93.13,debit,typo_light
TXN3304950838,2025-11-16,PS PAYAPL *TAXI 390,taxi,Transportation,Rideshare,Transportation > Rideshare,40.8,debit,heavy_noise
TXN2900748246,2025-09-27,MOBILE GAS STATION APP 200,gas station,Transportation,Fuel,Transportation > Fuel,33.42,debit,clean_template
TXN8752786917,2025-10-16,Utility 2025-05-20,utility,Bills & Utilities,Water,Bills & Utilities > Water,32.04,debit,clean_template
TXN9542889290,2025-03-22,CONTACTLESS TESCO CHIP233,tesco,Food & Dining,Groceries,Food & Dining > Groceries,234.43,debit,clean_template
TXN7281660612,2025-03-29,CONTACTLESS DIVIDEND CHIP958,dividend,Income,Investments,Income > Investments,46.72,credit,clean_template
TXN5536943705,2024-12-13,tE1 WEBSTORE STORE 686,webstore,Shopping,E-Commerce,Shopping > E-Commerce,153.87,debit,clean_template
TXN1955051155,2025-04-09,DIRECT DEPOSIT,direct deposit,Income,Salary,Income > Salary,4556.29,credit,clean_template
TXN7639175685,2025-08-05,AUTH PAYPAL *TACO BELL 062,taco bell,Food & Dining,Fast Food,Food & Dining > Fast Food,18.21,debit,heavy_template
TXN6171709042,2025-02-12,CONTACTLESS PARKING CHIP534,parking,Transportation,Parking,Transportation > Parking,12.86,debit,clean_template
TXN7449370057,2025-11-03,INTL VALET HT FEE61,valet,Transportation,Parking,Transportation > Parking,27.61,debit,clean_template
TXN4034196734,2025-07-15,RECURRING gRIDE JULY,ride,Transportation,Rideshare,Transportation > Rideshare,16.51,debit,typo_light
TXN9811599348,2025-09-23,AYPAL *TRANSIT 777,transit,Transportation,Public Transit,Transportation > Public Transit,19.09,debit,typo_light
TXN4098019218,2025-04-25,INTL TRANST PG FEE98,transit,Transportation,Public Transit,Transportation > Public Transit,20.76,debit,typo_light
TXN3045413076,2025-04-15,CHECKCARD 2025-11-14 BISTRO,bistro,Food & Dining,Restaurants,Food & Dining > Restaurants,141.95,debit,clean_template
TXN7181313564,2025-03-19,AUTH kA9 MTA STORE 568 REF:Gl10,mta,Transportation,Public Transit,Transportation > Public Transit,14.85,debit,heavy_template
TXN6888041875,2025-03-22,TACO BELL,taco bell,Food & Dining,Fast Food,Food & Dining > Fast Food,11.7,debit,clean_template
TXN2741704408,2025-11-06,SPRINT 11/17 AUTH383 REF:bw34,sprint,Bills & Utilities,Phone,Bills & Utilities > Phone,58.29,debit,heavy_template
TXN0158141556,2025-03-04,Apple 2025-04-27,apple,Shopping,Electronics,Shopping > Electronics,400.32,debit,clean_template
TXN7569028664,2025-02-04,ETSY KS 25614,etsy,Shopping,E-Commerce,Shopping > E-Commerce,291.01,debit,clean_template
TXN2977037491,2025-07-09,PAYPAL *UTILITY 934,utility,Bills & Utilities,Water,Bills & Utilities > Water,68.65,debit,clean_template
TXN7636620681,2025-05-03,ONLINE PAYMENT ENERGY 2416082,energy,Bills & Utilities,Electricity,Bills & Utilities > Electricity,77.8,debit,clean_template
TXN8178953698,2025-03-17,ONLINE PAYMENT BURGER KING 3308714,burger king,Food & Dining,Restaurants,Food & Dining > Restaurants,87.76,debit,clean_template
TXN3270229531,2025-10-07,RECURRING BISTRO ANUARY,bistro,Food & Dining,Restaurants,Food & Dining > Restaurants,64.99,debit,typo_light
TXN0392190071,2025-11-20,POS PURCHASdE TECH VAUGHNTON,tech,Shopping,Electronics,Shopping > Electronics,379.18,debit,typo_light
TXN7151390001,2025-08-06,METRO OR 88872,metro,Transportation,Public Transit,Transportation > Public Transit,9.97,debit,clean_template
TXN6309680566,2025-01-19,7932 POS PURCHASE APPLE WEST ERIC,apple,Shopping,Electronics,Shopping > Electronics,1384.62,debit,heavy_template
TXN8652285731,2025-08-20,RECURRING AMAZON NOVEMBER,amazon,Shopping,E-Commerce,Shopping > E-Commerce,260.12,debit,clean_template
TXN4708123635,2025-08-13,DIRECT DEPOSIT,direct deposit,Income,Salary,Income > Salary,4088.01,credit,clean_template
TXN4633377285,2024-12-29,Xferi CHECKCARD 2025-11-22 ROBINHOD,robinhood,Income,Investments,Income > Investments,441.69,credit,heavy_noise
TXN3386442066,2025-03-24,PAYPAL *UPWORK 096,upwork,Income,Freelance,Income > Freelance,908.76,credit,clean_template
TXN2902627022,2025-06-13,CHIPOTLE MH 09494,chipotle,Food & Dining,Restaurants,Food & Dining > Restaurants,145.89,debit,clean_template
TXN0189708155,2025-10-07,POS CHECKCARD 2025-07-1 8AMAZON CONFIRMDE,amazon,Shopping,E-Commerce,Shopping > E-Commerce,286.7,debit,heavy_noise
TXN0582331188,2025-02-10,CHECKCARD 2025-08-10 FREELANCE,freelance,Income,Freelance,Income > Freelance,2487.33,credit,clean_template
TXN7541310600,2025-01-27,MCDONALDS,mcdonalds,Food & Dining,Restaurants,Food & Dining > Restaurants,71.94,debit,clean_template
TXN6679558911,2025-06-23,POS PURCHASE FASHION MISTYFORT,fashion,Shopping,Clothing,Shopping > Clothing,168.51,debit,clean_template
TXN4183934434,2025-04-26,POS PURCHASE GRAB SETHSTAD,grab,Transportation,Rideshare,Transportation > Rideshare,62.7,debit,clean_template
TXN1094381520,2025-09-16,CONTACTLESS TRAIN CHIP686,train,Transportation,Public Transit,Transportation > Public Transit,22.61,debit,clean_template
TXN1004656525,2025-08-19,AUTH PAYPAL *ELECTRIC 992 REF:vG43,electric,Bills & Utilities,Electricity,Bills & Utilities > Electricity,125.82,debit,heavy_template
TXN0041837778,2025-01-20,MOBILE AQUA APP 700,aqua,Bills & Utilities,Water,Bills & Utilities > Water,80.31,debit,clean_template
TXN1579144674,2025-04-22,825 AMTRAK INV9527,amtrak,Transportation,Public Transit,Transportation > Public Transit,11.69,debit,clean_template
TXN7015094125,2025-07-28,POS fI5 MAKET STORE 470,market,Food & Dining,Groceries,Food & Dining > Groceries,163.27,debit,heavy_noise
TXN4844620168,2025-10-07,AUTH ONLINE PAYMENT MTA 8857449 REF:Az67,mta,Transportation,Public Transit,Transportation > Public Transit,11.95,debit,heavy_template
TXN7518143779,2025-05-01,MOBILE JCPENNY APP 141,jcpenney,Shopping,Department Stores,Shopping > Department Stores,320.77,debit,typo_light
TXN0289188427,2025-08-07,INTEREST DC 42692,interest,Income,Investments,Income > Investments,404.26,credit,clean_template
TXN4055511094,2025-06-08,Yp3 T-OBILE STORE 530,t-mobile,Bills & Utilities,Phone,Bills & Utilities > Phone,73.8,debit,typo_light
TXN1582269728,2025-05-28,LK9 CELL STORE 966,cell,Bills & Utilities,Phone,Bills & Utilities > Phone,88.05,debit,clean_template
TXN1753996150,2025-06-14,811 VERIZON INV2143,verizon,Bills & Utilities,Internet,Bills & Utilities > Internet,97.21,debit,clean_template
TXN5205141267,2025-11-02,RESTAURAT AS 86717,restaurant,Food & Dining,Restaurants,Food & Dining > Restaurants,35.23,debit,typo_light
TXN9428880174,2025-10-05,AQUA * 90FH31,aqua,Bills & Utilities,Water,Bills & Utilities > Water,80.69,debit,clean_template
TXN3520685544,2025-02-28,INTL UTILITYYE FEE86,utility,Bills & Utilities,Electricity,Bills & Utilities > Electricity,290.82,debit,typo_light
TXN2955122105,2024-12-22,MOBILE KY 94527,mobile,Bills & Utilities,Phone,Bills & Utilities > Phone,117.46,debit,clean_template
TXN0232142585,2024-12-19,ZELLE,zelle,Income,Transfers,Income > Transfers,777.33,credit,clean_template
TXN5810484819,2025-02-22,PAYPAL *WALMART4 012,walmart,Food & Dining,Groceries,Food & Dining > Groceries,157.21,debit,typo_light
TXN6766420042,2025-09-29,CONTACTLnESS GAS STATION CHIP635,gas station,Transportation,Fuel,Transportation > Fuel,36.98,debit,typo_light
TXN0716375075,2024-12-11,CONTACTLESS DIVIDEND CHIP512,dividend,Income,Investments,Income > Investments,412.83,credit,clean_template
TXN7090175098,2025-05-29,ONLINE PAYMENT ENERGY 8582667,energy,Bills & Utilities,Electricity,Bills & Utilities > Electricity,203.76,debit,clean_template
TXN7470954984,2025-08-21,ACH PAYPAL *BSET BUY 35,best buy,Shopping,Electronics,Shopping > Electronics,767.61,debit,heavy_noise
TXN8077875761,2025-10-04,PIZZA * 1Qb52,pizza,Food & Dining,Restaurants,Food & Dining > Restaurants,63.8,debit,typo_light
TXN4847042456,2025-01-31,MOBILE AMZN APP 809 PENDING,amzn,Shopping,E-Commerce,Shopping > E-Commerce,80.28,debit,heavy_template
TXN7482959187,2025-01-16,4429 ONLINE PAYMENT PAYPAL 4641539 REF:SZ58,paypal,Income,Transfers,Income > Transfers,961.85,credit,heavy_template
TXN0868636198,2025-06-14,ONLINE PAYMENT KOHLS 5039430,kohls,Shopping,Department Stores,Shopping > Department Stores,161.5,debit,clean_template
TXN3346334247,2024-12-18,CHK MOBILE GAS APP 554 ID:645,gas,Transportation,Fuel,Transportation > Fuel,90.99,debit,heavy_template
TXN2905093634,2025-09-06,zO4 SOLAR STORE 545,solar,Bills & Utilities,Electricity,Bills & Utilities > Electricity,189.7,debit,clean_template
TXN4919555636,2025-09-15,POS MOBILE APPLjE APP 46,apple,Shopping,Electronics,Shopping > Electronics,1043.01,debit,heavy_noise
TXN0740211070,2025-06-08,uq8 VODAFONE STORE 695,vodafone,Bills & Utilities,Internet,Bills & Utilities > Internet,114.95,debit,clean_template
TXN4209415955,2025-09-29,Ki5 RAIL STORE 423,rail,Transportation,Public Transit,Transportation > Public Transit,17.64,debit,clean_template
TXN3065823934,2025-04-03,AUTH POWER 11/22 AUTH989 REF:kg87,power,Bills & Utilities,Electricity,Bills & Utilities > Electricity,69.41,debit,heavy_template
TXN1307267361,2025-02-19,GARAGE 11/06 AUTH555,garage,Transportation,Parking,Transportation > Parking,15.27,debit,clean_template
TXN7900209008,2025-07-03,POS PURCHASE UPWORK GONZALEZTOWN REF:BZ05,upwork,Income,Freelance,Income > Freelance,913.43,credit,heavy_template
TXN8299843083,2025-02-10,Electronics 2025-05-09,electronics,Shopping,Electronics,Shopping > Electronics,1001.2,debit,clean_template
TXN9798681110,2025-06-20,206 SwUBWAY INV3434,subway,Food & Dining,Fast Food,Food & Dining > Fast Food,18.44,debit,typo_light
TXN2132995648,2025-07-07,14 8PAYPAL INV6036,paypal,Income,Transfers,Income > Transfers,115.18,credit,typo_light
TXN9630029012,2025-06-14,TIM HORTONS * 46jH70,tim hortons,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,3.78,debit,clean_template
TXN4989279638,2025-09-04,ONLINE PAYMENT UTILITY 8115118,utility,Bills & Utilities,Electricity,Bills & Utilities > Electricity,205.94,debit,clean_template
TXN1160776049,2025-11-21,Xh3 qAMZN STORE 941,amzn,Shopping,E-Commerce,Shopping > E-Commerce,175.11,debit,typo_light
TXN4197250514,2025-10-05,ONLINE PAYMENT GAS STATION 4278214,gas station,Transportation,Fuel,Transportation > Fuel,29.4,debit,clean_template
TXN6068852877,2024-12-01,602 UPWORK INV2794,upwork,Income,Freelance,Income > Freelance,1001.94,credit,clean_template
TXN7947878637,2024-12-21,PAYPAL *AQUA 367,aqua,Bills & Utilities,Water,Bills & Utilities > Water,30.66,debit,clean_template
TXN9948994763,2024-12-17,POS PURCHASE SHOPIFY WILSONBERG,shopify,Shopping,E-Commerce,Shopping > E-Commerce,53.03,debit,clean_template
TXN1993065270,2025-08-31,110 ZARA lINV1346,zara,Shopping,Clothing,Shopping > Clothing,130.87,debit,typo_light
TXN1471643216,2025-03-05,POS PURCHASE SPECTRUM BOONEMOUTH,spectrum,Bills & Utilities,Internet,Bills & Utilities > Internet,116.12,debit,clean_template
TXN1343587372,2025-06-12,AUTH Vodafone 2025-05-08 REF:tm83,vodafone,Bills & Utilities,Internet,Bills & Utilities > Internet,78.73,debit,heavy_template
TXN6203984040,2025-06-06,ONLINE PAYMENT ELECTRONICS 6513716,electronics,Shopping,Electronics,Shopping > Electronics,1364.07,debit,clean_template
TXN1727186200,2024-12-09,MOBILE FIDELITY APP 794 REF:YV20,fidelity,Income,Investments,Income > Investments,63.81,credit,heavy_template
TXN5321279754,2025-04-03,PENDING MOBILE INTEREST APP 569 PENDING,interest,Income,Investments,Income > Investments,342.75,credit,heavy_template
